CaseID,Implementation,N,Re,Scheme,PressureSolver,Status,Quality,Iterations,LocalMaxIter,FinalRu,FinalRv,FinalRcMass,FinalRcDiv,Runtime_s,AvgPoissonIterations,AvgPoissonRelResidual,PressureSaturationRatio,HasGhia,ValidationPass,Ghia_u_L2,Ghia_v_L2,Ghia_u_Linf,Ghia_v_Linf,Ghia_u_L2_Limit,Ghia_v_L2_Limit
1,cuda_projection_rbgs,32,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.63337573242,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49893383789,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.4704152832,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57350439453,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.48110888672,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.45660668945,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.53007348633,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49121069336,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.44724731445,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.43196411133,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57378295898,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.56870703125,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.54915283203,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.56969213867,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.51649731445,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.4637890625,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49876489258,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
